title,date,links,content
Cara Tepat Mencegah Dehidrasi saat Berpuasa,5/13/2019 13:59,https://www.cnnindonesia.com/gaya-hidup/20190513122726-255-394363/cara-tepat-mencegah-dehidrasi-saat-berpuasa,". -- Di bulan Ramadan, tubuh menahan haus dan lapar selama lebih dari 12 jam. Artinya, ketika berpuasa, tubuh tidak menerima asupan cairan saat sedang beraktivitas. Kondisi ini membuat tubuh rentan mengalami dehidrasi.Dehidrasi terjadi saat tubuh kekurangan cairan. Dehidrasi ditandai dengan munculnya gejala berupa rasa haus, warna urine lebih pekat, mulut kering, dan kelelahan. Kondisi ini bisa membuat tubuh mengalami detak jantung yang tidak teratur, pusing, infeksi kandung kemih, hingga merusak ginjal.Oleh karena itu, penting untuk menjaga asupan cairan untuk mencegah dehidrasi saat bulan puasa. Orang dewasa disarankan untuk mengonsumsi 2,5 liter air putih setiap hari sebagai sumber cairan atau sekitar delapan gelas.


    















    


Lihat juga:Aturan Menyimpan Makanan Sisa saat RamadanAhli gizi dari IPB, Hardinsyah menyarankan untuk meminum air putih saat sahur dan berbuka dalam jumlah yang cukup untuk mencegah dehidrasi.""Jadi, total delapan gelas air putih satu hari di luar cairan lain [cairan dari makanan atau minuman berwarna] agar tubuh tidak kekurangan cairan,"" kata Hardinsyah beberapa waktu lalu.








.


Minumlah segelas air putih ketika bangun tidur saat hendak sahur. Lalu, konsumsi segelas 2-3 gelas air putih setelah makan sahur.Saat berbuka puasa, Hardinsyah menyarankan kembali mengonsumsi segelas air putih. Lanjutkan dengan 2-3 gelas setelah makan dan satu gelas air putih sebelum tidur.Hardinsyah juga menyarankan untuk memeriksa kondisi warna urine ketika berpuasa. Jika berwarna keruh atau kekuningan, artinya tubuh mulai dehidrasi dan cegah dengan memperbanyak konsumsi air putih. Urine yang normal berwarna jernih.""Lihat air urine di sore hari, kalau kuning kecokelatan artinya masih kurang cairan dan pola konsumsi air harus diperbaiki,"" ucap Hardinsyah. (ptj/asr)"
"Murdijati Gardjito, 'Cinta Sejati' Profesor Kuliner Indonesia",5/12/2019 16:48,https://www.cnnindonesia.com/gaya-hidup/20190511170949-262-394019/murdijati-gardjito-cinta-sejati-profesor-kuliner-indonesia,"Ubud, CNN Indonesia -- Rambutnya sudah mulai memutih dan matanya sudah tak lagi bisa melihat. Untuk berjalan pun dia harus dituntun oleh asistennya, namun semangat Murdijati Gardjito masih membara saat bicara tentang kuliner Indonesia.""Saya tidak bisa melihat lagi, jadi saya tidak bisa mengikuti slide dengan baik. Tapi asisten saya akan membantu saya untuk presentasi,"" kata Murdijati Gardjito saat menjadi pembicara di Ubud Food Festival Presented by ABC dan didukung oleh Kementerian Pariwisata Republik Indonesia di Ubud beberapa waktu lalu.Perempuan kelahiran Yogyakarta 21 Maret 1942 ini memang punya ketertarikan yang besar soal kuliner Indonesia. Tapi kecintaannya pada makanan bukan cuma tentang di mana mencari makan enak dan restoran kekinian yang populer untuk media sosial.


    















    


Sebaliknya, Mur, begitu dia disapa, meneropong kuliner Indonesia lewat sejarah, nilai gizi, sampai ragam kuliner dari Sabang sampai Merauke.Lihat juga:7 Cara Pemanfaatan Makanan Sisa 'Sampah Dapur'""Saya bisa berhari-hari kalau cerita soal kuliner Indonesia,"" katanya kepada CNNIndonesia.com sambil terkekeh.











Kecintaannya pada kuliner Indonesia ini dimulai sejak tahun 2000. Riset-risetnya soal kuliner Indonesia dimulai pada 2003. Kala itu dia menjadi Kepala Pusat Kajian Makanan Tradisional UGM.Berbagai riset tentang makanan pun dilakukannya.""Dari riset itu saya mendapat profil tentang kuliner Indonesia. Setelah tahu profilnya kemudian saya tulis masing-masing makanannya,"" ucap dia sambil sesekali mengangkat wajahnya seperti tengah mengenang masa-masa itu.Mur kembali berkisah, saat itu, saat usianya masih muda, tubuhnya masih kuat, dan penglihatannya masih normal, lembaran-lembaran penelitian tentang kuliner daerah itu ditulisnya tanpa henti dan tanpa libur. Butuh dua tahun untuk menyusun laporan riset setebal 4998 halaman.""Tapi itu belum selesai, karena itu baru makanannya secara individu.""Dia pun mulai bergelut kembali dengan lembaran kertas riset makanan. Berdasarkan riset saya ini kuliner Indonesia adalah seni dapur yang terbentuk dari 1.041 etnis di Indonesia. Masing-masing dari mereka punya cara tersendiri untuk memasak dan mengolah bahan baku.""Jadi saya harus bagi lagi menjadi 34 daerah kuliner, saya harus bagi jadi 34 daerah kuliner dan ini berarti selesaikan 34 buku.""""Ini bukan pekerjaan mudah dan ringan. Apalagi harus swadana dan swadaya.""Mur sedih bukan kepalang, dia kesulitan untuk mencari penerbit yang bersedia menerbitkan bukunya. Dia sadar bukunya bukan 'buku biasa' bukan buku resep ataupun buku tentang rekomendasi makan enak.""Riset hampir empat tahun dan menulis report jadi buku, laporan riset saya setebal 300 halaman. Dan tidak ada yang mau terbitkan kecuali UGM, ya karena isinya tentang laporan penelitian.""Sampai saat ini sudah lebih dari 70 buku kuliner Indonesia sudah dibuatnya.""Ada tentang pangan lokal nusantara, bagaimana industri makanan rumahan harus berjalan, higienitas dan sanitasi, penanganan bahan segar, penanganan buah dan sayur segar,"" katanya.Perempuan bergelar profesor dan kerap dijuluki sebagai profesor kuliner Indonesia ini masih punya banyak keinginan yang ingin dituliskannya.""Masih banyak yang harus dikerjakan tapi kondisi saya sudah tua, buta, dan sudah pensiun.""Lihat juga:Makna Tumpeng Megono dan Punar di HUT RI""Saya pensiun 2007, tapi saya saat itu masih mengajar sampai 2015 dan tidak bisa mengajar lagi karena sudah tidak bisa melihat.""Meski sang profesor kuliner ini mungkin sudah tak sekuat dulu untuk melanjutkan risetnya ke berbagai daerah di Indonesia, namun semangat menulisnya masih membara dan harapannya akan meningginya popularitas kuliner indonesia di negeri sendiri ini masih tetap tinggi.""Sekarang saya berharap apa yang saya tulis 5.000 lembar berjudul Pusaka Citarasa Indonesia yang diterbitkan oleh yayasan milik mantan mahasiswa saya bisa dilihat negara menjadi dokumen penting negara yang perlu diterjemahkan dan perlu dibaca oleh bangsa Indonesia.""Kuliner, martabat dan kebudayaan bangsaBuat Guru Besar Ilmu dan Teknologi Pangan UGM ini, nilai sepiring makanan Indonesia bukan cuma sekadar enak atau tidak tapi menjadi martabat sebuah bangsa.""Makanan Indonesia itu sangat kuat untuk mendukung martabat bangsa jadi mari pahami dan mengerti soal kuliner Indonesia, tidak perlu terpengaruh makanan lain,"" katanya.Kebanggaannya pada kuliner Indonesia ini juga makin menjadi karena dia sadar kalau Indonesia adalah dapur gastronomi terbesar di dunia. Dia percaya bahwa Indonesia punya potensi besar akan ketahanan dan kedaulatan pangan.Lihat juga:Gudeg Yu Djum Abadi di Tangan Anak Cucu""Kuliner itu juga membentuk kebudayaan. misalnya dari tata cara makan. Selain itu makanan juga jadi sarana untuk menyampaikan sesuatu, misalnya nasi biru untuk minta maaf dan nasi tumpeng untuk merayakan sesuatu,"" katanya.""Makanan itu punya banyak manfaat bukan hanya soal biar kenyang tapi juga supaya puas, mendapat manfaat lebih jauh dan mendapatkan wellness, kebijakan.""""Makanan itu juga bagian dari kesuksesan diplomasi dan membentuk karakter bangsa.""Menyadari banyaknya peran makanan dalam kehidupan sehari-hari dan juga bernegara, namun Mur masih mengaku menyimpan kekecewaan.""Kuliner itu membentuk kebudayaan dan tiap daerah punya dewan kebudayaan. Tapi ahli makanan enggak pernah masuk di dalamnya.""""Heran, makanan kan penting, tapi banyak diabaikan.""Kendala Perkembangan Kuliner IndonesiaDi usia senja dan setelah berbagai upaya yang dilakukannya, Mur masih belum bisa bersantai. Kuliner Indonesia masih menghadapi banyak kendala.Salah satu kendalanya adalah munculnya makanan-makanan lain yang lebih modern dan kekinian.""Bangsa Indonesia sangat kurang menghargai makanan Indonesia. Padahal sekarang ini semua orang di dunia banyak menegok cara makan bangsa timur yang lebih sehar dan membuat kualitas hidup lebih baik,"" katanya tegas.""Karena itu saya menasehatkan pada generasi muda supaya jangan terbalik mengagumi makanan lain tapi harus mengunggulkan makanan Indonesia.""""Banyak orang yang merasa tidak bangga. Misalnya makan blondo (produk sisa dari pembuatan minyak kelapa. Punya campuran dari protein dan serat yang tinggi). Mereka malu padahal menurut penelitian manfaat makan blondo sama seperti makan daging.""Selain itu, kendala lain yang dihadapi adalah banyaknya ilmuwan Indonesia yang tidak mau melakukan riset, mengkaji, dan memberikan edukasi tentang makanan Indonesia. (chs/chs)"
Tips Atur Minum 8 Gelas Sehari Saat Puasa,5/12/2019 2:31,https://health.detik.com/diet/d-4545784/tips-atur-minum-8-gelas-sehari-saat-puasa,". - Tubuh mengandung sekitar 60 persen cairan yang harus terus dijaga setiap hari. Saat sedang berpuasa, kita diwajibkan menjaga rasa haus dan lapar selama kurang lebih 12 jam yang membuat tubuh kadang merasa lemas.""Untuk mencapai hidrasi sehat, tubuh harus dijaga dengan asupan air yang cukup sekurang-kurangnya 8 gelas per hari atau sekitar 2 liter air,"" tutur Dietsien Instalasi Gizi RS Cipto Mangunkusumo, Triyani Kresnawan, DCN, MKes, RD, kepada detikHealth, Jumat (10/5/2019).Baca juga: Tips Mencegah Bibir Kering dan Pecah-pecah Selama PuasaBiasanya kita banyak minum di siang hari ketika matahari sedang terik-teriknya. Tapi kan pas puasa nggak bisa. Untuk itu, Triyani memberikan tips atur minum saat puasa agar cukup 8 gelas per hari:


 
















SCROLL TO CONTINUE WITH CONTENT

- 1 gelas setelah adzan maghrib- 1 gelas setelah sholat maghrib- 1 gelas setelah makan- 1 gelas sebelum sholat isya- 1 gelas setelah sholat tarawih- 1 gelas sebelum tidur- 1 gelas setelah bangun tidur- 1 gelas setelah makan sahur""Saat sahur, tidak disarankan minum kopi, teh, atau soda karena memiliki efek diuretik yang menyebabkan tubuh akan mengeluarkan lebih banyak cairan,"" pungkasnya.Infografis tips mengatur kebutuhan minum 8 gelas air saat puasa. Foto: infografisBaca juga: Tak Boleh Terlalu Lama, Ini Waktu Ideal Merendam Kurma untuk Bikin Air Nabeez
(kna/up)


ramadhan 2019 hidrasi air minum air putih dehidrasi puasa puasa sehat"
Nyontek Gaya Hidup Sehat Negara yang Minim Risiko Sakit Jantung,5/11/2019 10:00,https://health.detik.com/berita-detikhealth/d-4545111/nyontek-gaya-hidup-sehat-negara-yang-minim-risiko-sakit-jantung,". - Penyakit jantung masih menjadi momok menakutkan di Indonesia, salah satunya serangan jantung. Bahkan tren usianya sudah menurun pada usia produktif.Salah satu faktor penyebabnya yaitu gaya hidup yang tidak sehat. Namun berbeda dengan beberapa negara yang memiliki risiko serangan jantung terendah. Berbagai penelitian telah mengungkapkan bahwa negara-negara seperti Jepang, Korea, dan Prancis memiliki masalah terkait jantung terendah dari negara-negara lain, dan disebabkan beberapa gaya hidup yang bisa kita tiru ini, seperti dikutip dari Times of India.


 
















SCROLL TO CONTINUE WITH CONTENT

Baca juga: 18 Petugas KPPS DKI Meninggal, Penyebabnya Stroke hingga Sakit Jantung1. Makanan fermentasiMakanan fermentasi merupakan makanan pokok di korea, salah satunya kimchi yang menjadi lauk pokok di sana. Ahli gizi mengatakan bahwa makanan fermentasi memiliki manfaat untuk kesehatan, terutama jantung. Manfaat lain yaitu meningkatkan kekebalan tubuh, usus, pencernaan, dan membantu menurunkan berat badan.2. Makan ikanAda benarnya juga Menteri Kelautan dan Perikanan Susi Pudjiastuti meminta masyarakat Indonesia makan ikan setiap hari, karena menurut penelitian makan ikan satu atau dua porsi dalam seminggu dapat mengurangi risiko komplikasi terkait penyakit jantung. Jepang dan Korea selalu menomorsatukan ikan dalam menunya, sehingga mereka terhindar dari penyakit jantung.Baca juga: Sedih! Kelewat Senang Main Perosotan, Anak Ini Kena Serangan Jantung3. Teh hijauOrang Jepang lebih memilih teh hijau atau teh herbal dibandingkan kopi. Teh jikai mengandung antioksidan tinggi dan dapat menjaga tekanan darah dan kadar kolesterol. Teh hijau juga mengandung flavonoid yang sanga baik untuk kesehatan jantung.4. Tidak banyak makan daging merahMengurangi makan daging merah memiliki dampak signifikan bagi kesehatan, yaitu mengurangi risiko terkena penyakit jantung. Jepang memiliki lebih sedikit daging merah dari negara-negara lain, sehingga mereka lebih memilih mengonsumsi ikan-ikanan.5. Bergerak aktifSelain makanan, rahasia orang Jepang dan Korea adalah bergerak aktif. Mereka tidak pergi ke gym atau berolahraga selama berjam-jam, melainkan sering berjalan, bersepeda, atau naik kendaraan umum. Orang Prancis pun lebih suka menggunakan transportasi umum ketimbang kendaraan pribadi mereka. Kebiasaan ini membantu mengatasi masalah jantung.Baca juga: 3 Nutrisi Wajib dalam Makanan Sahur Agar Kuat Puasa
(wdw/up)


jantung penyakit jantung serangan jantung gaya hidup tidak sehat kesehatan jantung"
Yakin Nggak Mau Sahur? Ini Dampaknya Kalau Tubuh Kekurangan Energi,5/11/2019 3:38,https://health.detik.com/berita-detikhealth/d-4544936/yakin-nggak-mau-sahur-ini-dampaknya-kalau-tubuh-kekurangan-energi,". - Sahur adalah waktu terbaik untuk mengisi tubuh dengan asupan pembentuk energi sebelum akan digunakan ketika berpuasa di siang hari. Tetapi banyak juga nih yang malas untuk sahur apalagi kalau merasa masih kenyang karena sudah terlalu makan banyak pada malam hari.Waktu sahur yang dianjurkan memang mendekati imsak dan tidak jauh-jauh dari waktu subuh. Memang sih, agak nanggung juga waktunya jadi sebagian besar memilih sahur di gabung dengan makan malam. Hmm.. kalau kebiasaannya seperti itu apa ya kira-kira dampaknya?""Yang dikhawatirkan nanti kalau misalnya tidak makan sahur itu makannya tidak sesuai kebutuhan. Nah kalau misal tidak sesuai kebutuhan dalam jangka waktu yang lama, maka bukan hanya terjadi pemecahan lemak tetapi protein juga ikut pecah,"" kata Dietsien Instalasi Gizi RS Cipto Mangunkusumo, Triyani Kresnawan, DCN, MKes, RD, kepada detikHealth, Jumat (10/5/2019).


 
















SCROLL TO CONTINUE WITH CONTENT

Baca juga: Jomblo Sahur Sendirian? Duh Ternyata Nggak Baik untuk KesehatanSelain itu, tubuh akan kekurangan lebih banyak cairan dari biasanya yang bisa mengarah ke dehidrasi. Fokus menurun, bahkan bisa juga mengalami pusing di jam-jam kritis khususnya 12 siang.""Kalau berlangsung terus menerus, berat badannya akan turun drastis. Bisa juga imunitas menjadi turun karena daya tahan tubuh melemah,"" pungkasnya. Baca juga: Tips Agar Tetap Sehat, Bugar dan Produktif Saat Berpuasa
(kna/up)


sahur ramadhan 2019 puasa menu makan sahur makanan bernutrisi"
"Ternyata, Boron Penting untuk Cegah Osteoporosis",5/11/2019 0:00,https://health.detik.com/advertorial-news-block/d-4545668/ternyata-boron-penting-untuk-cegah-osteoporosis,". - Asupan kalsium dan vitamin D merupakan anjuran medis standar untuk orang dengan pengeroposan tulang atau osteoporosis, meskipun sudah mendapat obat osteoporosis. Namun anjuran medis standar tersebut ternyata tidak cukup untuk menghambat penurunan massa tulang yang menyertai proses penuaan.Ada salah satu mineral penting yang sering diabaikan peranannya dalam mendukung kesehatan matriks tulang, yaitu boron. Tanpa boron, penyerapan kalsium dapat terbatas dan seringkali tidak bisa dimanfaatkan oleh tubuh.Para peneliti telah menyimpulkan bahwa boron merupakan faktor penting dalam metabolisme dan meningkatkan efek pembentukan tulang dari zat gizi penting lainnya, seperti kalsium, magnesium, dan vitamin D. Selain itu, boron berperan dalam meningkatkan kadar hormon estrogen sehingga mencegah penurunan massa tulang yang dapat menyebabkan osteoporosis. Sejumlah penelitian menunjukkan bahwa boron penting untuk mempertahankan dan memperbaiki kesehatan tulang, salah satunya penelitian pada wanita pascamenopause yang tidak mendapat terapi pengganti hormon estrogen. Dalam penelitian tersebut, para wanita tersebut diberikan makanan tanpa boron selama 119 hari, diikuti dengan suplementasi boron selama 48 hari.Saat diberi makanan tanpa boron, ditemukan peningkatan pengeluaran kalsium dan magnesium melalui urin. Sedangkan saat diberi suplementasi boron, pengeluaran kalsium dan magnesium melalui urin lebih sedikit, disertai dengan peningkatan kadar hormon estrogen.Penemuan ini menunjukkan pentingnya asupan boron yang cukup untuk mempertahankan cadangan kalsium dan magnesium. Efek boron terhadap kalsium dan magnesium tersebut juga ditemukan pada orang dengan asupan magnesium yang rendah dan penderita osteoporosis. Sehingga asupan boron membantu mempertahankan massa tulang dan mencegah osteoporosis.Selain itu, boron dapat membantu meningkatkan kesehatan tulang dengan meningkatkan kadar vitamin D dalam tubuh yang juga penting untuk kesehatan tulang. Sebab, vitamin D meningkatkan kemampuan tubuh dalam menyerap kalsium dari saluran pencernaan.Boron bisa ditemukan dalam buah dan sayuran seperti plum, anggur, alpukat, kacang-kacangan, dan polong-polongan. Meskipun begitu, sulit untuk mendapatkan jumlah boron yang memadai dari asupan makanan, karena kadar boron dalam makanan dari tumbuhan tersebut umumnya rendah. Sehingga untuk membantu mencukup kebutuhan boron, bisa dengan mengonsumsi suplemen yang mengandung boron.Suplemen kalsium Osfit (Foto: dok. Kalbe)Selain dari buah dan sayuran, Boron juga bisa didapatkan dari suplemen kalsium Osfit. Osfit merupakan suplemen kalsium yang dilengkapi dengan boron, vitamin D3, mineral lain seperti magnesium, zinc, chromium serta asam folat, vitamin B6, dan vitamin B12 untuk memberikan manfaat yang maksimal dalam mencegah osteoporosis.Cegah osteoporosis dengan mengonsumsi Osfit, dapatkan dengan mudah di sini!Artikel ini merupakan kiriman dari mitra yang bekerja sama dengan detikcom. Setiap transaksi yang terjadi atas pengiriman barang dan kualitas produk bukan tanggung jawab detikcom.Referensi:1. https://www.lifeextension.com/magazine/2006/8/aas/Page-012. https://www.betterbones.com/bone-nutrition/boron/3. https://www.healthline.com/health/brains-bones-boron#joints
(adv/adv)


advertorial"
Agar ASI Tetap Lancar saat Bulan Ramadan,5/11/2019 8:59,https://www.cnnindonesia.com/gaya-hidup/20190507091433-255-392535/agar-asi-tetap-lancar-saat-bulan-ramadan,". -- Memasuki bulan Ramadan, umat Islam harus beradaptasi dengan penyesuaian waktu makan. Utamanya, bagi ibu menyusui yang membutuhkan asupan demi air susu ibu (ASI) buat si buah hati.""Kalau [bayi] masih bergantung dengan ASI, terutama saat masih memberikan ASI eksklusif, ibu harus berhati-hati,"" ujar ahli gizi Rumah Sakit Pondok Indah, dr Juwalita Surapsari di Senayan City, Jakarta, akhir April lalu.Beberapa penelitian pernah membahas dampak puasa terhadap ibu menyusui. Pada 2006, riset menyebut bahwa puasa Ramadan tidak berpengaruh pada komposisi makronutrien (karbohidrat, protein, lemak) ASI serta pertumbuhan bayi. Namun, kandungan zync, magnesium, dan kalium dilaporkan menurun. Temuan serupa pun dilaporkan dalam riset berbeda pada 2016.


    















    


Lihat juga:Faktor Risiko dan Pumping Sebabkan Terhambatnya ASIMelihat hal tersebut, ibu menyusui tetap harus memperhatikan kecukupan gizi selama berpuasa. Lita mengingatkan, asupan cairan ibu menyusui lebih banyak daripada ibu hamil.Pada ibu hamil, asupan cairan normal (sekitar 2 liter) ditambah 300 mililiter. Sedangkan ibu menyusui asupan cairan normal ditambah sebanyak 650-800 mililiter.








.


Seperti ibu hamil, kalori pun perlu ditambah. Pada enam bulan pertama menyusui, penambahan sebanyak 330 kalori diperlukan. Sementara pada enam bulan berikutnya, diperlukan adanya penambahan 400 kalori.""Pilihan makanan untuk menambah kalori ada banyak, atau kalau berpuasa bisa dicek dulu makanan yang dikonsumsi jumlah kalorinya berapa,"" kata Lita.Selama berpuasa, sebaiknya ibu menyusui waspada terhadap tanda-tanda bahaya. Tanda bahaya ini seperti jumlah ASI menurun, rasa haus berlebihan, jarang buang air kecil atau urine berwarna gelap, sakit kepala atau demam, mual, dan muntah.Lihat juga:Panduan Pola Makan Sahur di Bulan RamadanSelain itu, ibu juga perlu waspada terhadap tanda yang muncul pada bayi. Produksi ASI kemungkinan turun ketika bayi yang disusui terus rewel serta buang air kecil berkurang.""Bayi biasanya akan tenang saat dia merasa kenyang. Kalau rewel, artinya dia lapar, ASI tidak cukup (kuantitas atau kualitasnya),"" jelas Lita.Jika menemukan tanda-tanda yang disebutkan di atas, ibu perlu mempertimbangkan untuk membatalkan puasa. (els/asr)"
FDA Ingatkan Bahaya Efek Samping Obat Tidur,5/10/2019 20:04,https://www.cnnindonesia.com/gaya-hidup/20190508154114-255-393097/fda-ingatkan-bahaya-efek-samping-obat-tidur,". -- Di samping asupan gizi, manusia memerlukan tidur agar tubuh berfungsi maksimal. Tak heran sebagian orang berusaha keras agar bisa tidur nyenyak, salah satunya dengan mengandalkan obat tidur.Namun, di luar manfaatnya, obat tidur memiliki efek samping yang berbahaya. Food and Drug Administration (FDA) menemukan, obat tidur berhubungan dengan risiko terjatuh, sensasi terbakar, lemas, keracunan, kasus tenggelam, kecelakaan mobil, bahkan bunuh diri.""Meski jarang, tapi kecelakaan serius pernah terjadi akibat resep obat insomnia tertentu karena kebiasaan tidur seperti mengigau, mengemudi dalam kondisi mengantuk, dan melakukan kegiatan saat belum sadar betul,"" tulis FDA dalam laporannya, mengutip Medical Daily.


    
















    


Lihat juga:8 Kebiasaan Baik Sebelum Tidur Untuk Turunkan Berat BadanSekian banyak insiden melibatkan penggunaan obat tidur, termasuk overdosis, kehilangan kesadaran, hipotermia, keracunan karbondioksida, bahkan percobaan bunuh diri.FDA menyebut, pasien biasanya tak ingat kejadian yang dialaminya. Pada beberapa kasus, kebiasaan tidur yang salah bisa mengakibatkan kematian. Kebiasaan tidur ini ditemukan pada mereka yang mengonsumsi Ambien, Lunesta, dan Sonata.










""Insiden biasanya muncul setelah orang mengonsumsi obat dengan atau tanpa alkohol atau obat yang menekan sistem saraf pusat yang mungkin bersifat sedatif seperti tranquilizer, opium, dan obat cemas,"" imbuh FDA.Pihak FDA pun menyarankan produsen obat tidur untuk mencantumkan peringatan pada label kemasan terkait efek samping.Sebelumnya, lebih dari satu dekade lalu, FDA sempat mengeluarkan peringatan serupa bagi mereka yang mengonsumsi obat tidur. (els/asr)"
Hukum Berpuasa bagi Ibu Hamil dan Menyusui,5/10/2019 17:53,https://www.cnnindonesia.com/gaya-hidup/20190508151524-282-393083/hukum-berpuasa-bagi-ibu-hamil-dan-menyusui,". -- Ibu hamil dan menyusui membutuhkan nutrisi untuk sang bayi. Ibu hamil harus terus menjaga agar janin sehat, sementara ibu menyusui harus menjaga agar ASI tetap lancar. Berpuasa bisa jadi penghalang mereka mendapatkan nutrisi.Selama bulan Ramadan, umat Islam diwajibkan berpuasa selama 12-13 jam. Dalam rentang waktu itu, seseorang diwajibkan untuk menahan hawa nafsu, termasuk makan dan minum. Padahal, ibu hamil dan menyusui membutuh asupan gizi agar si bayi tetap sehat.Dalam kondisi itu, baik ibu hamil ataupun menyusui diperbolehkan untuk tidak berpuasa dan menggantinya sesuai jumlah hari di lain waktu.


    















    


Lihat juga:Buah yang Sebaiknya Dihindari saat Berbuka PuasaKH Ahmad Ishomuddin mengatakan, dalam mazhab Imam Syafi'i dinyatakan bahwa orang yang tidak berpuasa karena mengkhawatirkan buah hatinya memiliki dua kewajiban.Pertama adalah mengganti puasa sesuai jumlah hari di lain waktu. Kedua, mengganti puasa dan membayar fidiah.








.


Fidiah adalah sejumlah makanan yang harus diberikan kepada orang yang membutuhkan. Jumlahnya sebanyak 1 mud atau 6,75 ons. ""Atau bisa kita genapkan menjadi 7 ons yang dibayarkan sesuai dengan jumlah puasa yang ditinggalkan,"" kata dia.Namun, apabila ibu hamil dan menyusui meninggalkan puasa karena mengkhawatirkan dirinya dan anaknya, maka mereka hanya wajib untuk mengganti puasa di lain waktu sesuai jumlah hari tanpa perlu membayar fidiah. (ans/asr)"
Buka Puasa Jangan Tergesa-gesa,5/10/2019 17:05,https://www.cnnindonesia.com/gaya-hidup/20190507094410-255-392541/buka-puasa-jangan-tergesa-gesa,". -- Umat Islam mulai menjalani ibadah puasa di bulan Ramadan. Saat berpuasa, setiap orang menahan haus dan lapar dari azan Subuh hingga waktu berbuka puasa yang ditandai dengan azan Magrib.Saat berbuka, orang yang berpuasa boleh melepaskan dahaga dan rasa lapar dengan makan dan minum. Namun, karena sudah menahan lapar lebih dari 12 jam, orang sering kali kalap dan makan berlebihan.Padahal, makan berlebihan saat berbuka tidak baik untuk kesehatan. Ahli gizi Institut Pertanian Bogor (IPB), Hardinsyah menjelaskan panduan berbuka puasa yang sehat. Berbuka sebaiknya dilakukan dengan pelan-pelan dan tidak tergesa-gesa.


    
















    


Lihat juga:Panduan Pola Makan Sahur di Bulan Ramadan""Segerakan berbuka, tapi prinsipnya pelan-pelan. Jangan tergesa-gesa karena perut akan kaget lantaran sudah kosong dari siang hari,"" kata Hardinsyah dalam temu media dengan Mylanta, beberapa waktu lalu.Mulailah berbuka puasa dengan yang manis dan lembut. Dapat berupa seteguk air dan kurma seperti yang disunahkan oleh Nabi Muhammad. Dapat pula mengonsumsi buah seperti pepaya yang kaya gizi.










Setelah itu, Hardinsyah menyarankan untuk rehat mengonsumsi makanan sebentar. Waktu istirahat ini dapat digunakan untuk salat Magrib.Usai salat Magrib, konsumsi makanan dapat kembali dilanjutkan dengan makan berat. Pilih asupan makanan dengan gizi seimbang.Lihat juga:Hal-hal yang Mengurangi Ibadah Puasa""Jangan pula konsumsi yang serba 'ter' saat berbuka atau sahur. Seperti terlalu pedas, terlalu manis, terlalu asin, dan terlalu asam,"" tutur Hardinsyah yang juga merupakan Ketua Pergizi Pangan ini.Makanlah dengan pelan dan pastikan dikunyah untuk mengurangi kerja organ pencernaan.Hindari pula makan yang berlebihan. Hardinsyah menjelaskan, makan berlebihan saat berbuka dapat meningkatkan gula darah dan menyebabkan kantuk. Makan berlebihan juga merupakan penyebab obesitas yang menjadi pintu masuk bagi banyak penyakit seperti jantung koroner, diabetes, dan kanker. (ptj/asr)"
